Wall time,Step,Value
1712960205.259902,3000,1656.6912841796875
1712960285.306777,6000,1676.1456298828125
1712960364.0256748,9000,1681.2799072265625
1712960442.6447864,12000,1696.732177734375
1712960522.0043433,15000,1669.141845703125
1712960600.203181,18000,1667.4586181640625
1712960678.561985,21000,1682.865234375
1712960757.619598,24000,1702.830322265625
1712960836.7730043,27000,1702.5128173828125
1712960916.3674803,30000,1692.7452392578125
1712960994.7284238,33000,1681.5653076171875
1712961075.1181133,36000,1606.3829345703125
1712961154.0647993,39000,1614.568359375
1712961233.2923923,42000,1619.3397216796875
1712961312.3893268,45000,1671.281494140625
1712961392.6921372,48000,1646.039794921875
1712961473.1140792,51000,1641.7396240234375
1712961553.9679518,54000,1667.3466796875
1712961635.5033348,57000,1764.8941650390625
1712961718.6941128,60000,1823.2169189453125
1712961802.563338,63000,1824.15283203125
1712961886.3533583,66000,1802.50341796875
1712961969.7691917,69000,1804.213134765625
1712962053.5616434,72000,1817.3145751953125
1712962137.2284403,75000,1841.2193603515625
1712962220.8187342,78000,1877.9700927734375
1712962304.534462,81000,1863.628173828125
1712962387.7388892,84000,1865.501220703125
1712962471.0926487,87000,1882.3106689453125
1712962555.4703288,90000,1872.3643798828125
1712962639.0166101,93000,1843.26123046875
1712962722.657459,96000,1836.0428466796875
1712962805.4784248,99000,1841.9620361328125
1712962889.5092301,102000,1848.7142333984375
