Wall time,Step,Value
1712963025.038801,3000,1596.9434814453125
1712963104.95694,6000,1639.0140380859375
1712963187.3207142,9000,1638.3829345703125
1712963268.250336,12000,1637.6025390625
1712963348.470848,15000,1631.16796875
1712963428.2958543,18000,1645.34814453125
1712963509.7990148,21000,1617.3968505859375
1712963589.0784097,24000,1670.62158203125
1712963668.4454567,27000,1681.6982421875
1712963748.6641695,30000,1709.5
1712963826.5283284,33000,1710.8734130859375
1712963904.5752332,36000,1712.840087890625
1712963982.2133152,39000,1730.336669921875
1712964059.8251574,42000,1717.4337158203125
1712964137.988718,45000,1699.3956298828125
1712964216.1991956,48000,1685.4769287109375
1712964293.2053661,51000,1706.1102294921875
1712964370.0958376,54000,1697.5098876953125
1712964447.2930086,57000,1703.3804931640625
1712964524.970425,60000,1703.08544921875
1712964602.8865108,63000,1663.9810791015625
1712964679.4730253,66000,1683.642333984375
1712964759.0217109,69000,1714.2568359375
1712964837.0074801,72000,1713.15380859375
1712964915.9590957,75000,1625.574951171875
1712964992.7012987,78000,1660.6551513671875
1712965070.3110814,81000,1655.6531982421875
1712965147.2722762,84000,1715.3385009765625
1712965225.5664585,87000,1691.8795166015625
1712965302.1106203,90000,1688.27783203125
1712965378.6988382,93000,1738.5037841796875
1712965457.3483925,96000,1678.6614990234375
1712965535.5974808,99000,1643.4317626953125
1712965612.6998765,102000,1684.332275390625
