Wall time,Step,Value
1715599904.853257,245,1094.4278564453125
1715599910.6545155,411,943.5980224609375
1715599916.6033306,574,876.0484619140625
1715599923.3499835,773,881.155517578125
1715599929.930011,958,875.8839721679688
1715599936.0759327,1123,860.2218627929688
1715599941.4950962,1249,828.3179931640625
1715599947.7697139,1413,819.2086181640625
1715599953.91143,1575,810.3596801757812
1715599960.6972797,1772,820.2731323242188
1715599967.4097128,1963,820.315185546875
1715599974.5852535,2178,833.143310546875
1715599980.5385528,2326,822.4798583984375
1715599986.9912229,2500,821.120849609375
1715599992.575101,2628,806.1105346679688
1715599999.3190641,2810,812.0289916992188
1715600005.7396631,2977,810.3089599609375
1715600012.6318357,3174,820.4223022460938
1715600018.663906,3331,819.9629516601562
1715600026.1303887,3561,838.7474365234375
1715600032.7230344,3754,845.658935546875
1715600038.809934,3929,843.7019653320312
1715600045.777063,4150,854.5806274414062
1715600053.0976212,4393,871.6759643554688
1715600060.4003859,4639,888.2760620117188
1715600066.8862877,4835,883.9956665039062
1715600074.733291,5106,906.8038940429688
1715600082.8881178,5402,931.1865234375
1715600091.386994,5708,955.06689453125
1715600100.238855,6027,983.6381225585938
1715600108.6884284,6309,1008.2507934570312
1715600116.6356497,6571,1036.5419921875
1715600125.4831378,6889,1070.572021484375
1715600133.1408267,7151,1095.3109130859375
1715600141.409331,7453,1120.079833984375
1715600149.0610385,7712,1141.704833984375
1715600157.5110953,8022,1165.2972412109375
1715600165.9432125,8332,1199.6246337890625
1715600174.2493176,8629,1223.62353515625
1715600181.2385464,8858,1248.80224609375
1715600189.2983916,9147,1268.2408447265625
1715600197.5646062,9441,1294.86865234375
1715600205.7155557,9730,1316.1298828125
1715600214.387124,10051,1345.549072265625
1715600222.4477632,10343,1353.4337158203125
1715600230.5887156,10639,1372.5799560546875
1715600237.983472,10887,1389.00390625
1715600244.0975533,11068,1380.958251953125
1715600250.4556847,11255,1367.0369873046875
1715600257.2142434,11469,1357.7099609375
1715600264.5072367,11707,1363.3106689453125
1715600271.7554517,11946,1357.76220703125
1715600280.0471308,12241,1362.9892578125
1715600288.2892992,12532,1360.792724609375
1715600296.9401202,12837,1357.1966552734375
1715600304.8997195,13088,1351.181884765625
1715600313.401603,13366,1347.8868408203125
1715600321.0003402,13590,1325.622314453125
1715600329.2998939,13851,1319.7476806640625
1715600334.7793012,13974,1282.4996337890625
1715600343.0489464,14205,1272.27197265625
1715600351.4119005,14486,1261.2979736328125
1715600359.6256375,14779,1255.8487548828125
1715600368.7298524,15115,1266.7327880859375
1715600373.5599165,15212,1236.9434814453125
1715600380.1448598,15379,1211.7049560546875
1715600386.8856006,15569,1190.3851318359375
1715600396.7937582,15914,1196.115478515625
1715600405.6122231,16217,1192.4566650390625
1715600413.819288,16481,1186.305419921875
1715600421.7950673,16727,1174.4012451171875
1715600428.9347947,16936,1163.26123046875
1715600434.984599,17094,1156.7208251953125
1715600442.1318402,17301,1158.7479248046875
1715600450.1731439,17557,1165.3892822265625
1715600458.404743,17815,1167.674072265625
1715600466.1928048,18062,1163.9610595703125
1715600474.426381,18324,1156.885498046875
1715600482.9107513,18592,1152.1580810546875
1715600489.9621694,18793,1130.414794921875
1715600498.4630895,19068,1132.5364990234375
1715600504.6719851,19228,1111.7391357421875
1715600513.9156916,19546,1130.0203857421875
1715600520.2363853,19717,1112.8895263671875
1715600527.1573036,19913,1125.548095703125
1715600535.561631,20182,1132.5244140625
1715600541.9800076,20358,1114.1575927734375
1715600549.164844,20569,1097.8985595703125
1715600556.8869462,20808,1078.9820556640625
1715600564.9676628,21092,1116.307373046875
1715600570.8081875,21253,1117.2012939453125
1715600579.0614529,21549,1136.0159912109375
1715600585.0234845,21702,1099.8984375
1715600591.403791,21887,1080.2362060546875
1715600597.3573713,22057,1064.48486328125
1715600604.7292707,22301,1066.5657958984375
1715600612.03644,22544,1080.4920654296875
1715600618.9743972,22766,1095.864013671875
1715600627.784907,23078,1118.3836669921875
1715600637.010171,23404,1134.9144287109375
1715600644.6974945,23658,1142.225341796875
1715600651.9969778,23894,1143.3814697265625
1715600659.7880347,24159,1146.4193115234375
1715600666.561427,24372,1136.9234619140625
1715600673.013824,24568,1139.0833740234375
1715600681.2116098,24861,1144.09033203125
1715600689.3594728,25150,1168.6021728515625
1715600697.3080194,25426,1163.3253173828125
1715600705.9598198,25740,1193.7840576171875
1715600712.4751172,25921,1192.3048095703125
1715600718.8883057,26092,1174.108154296875
1715600724.0786748,26200,1161.4014892578125
1715600731.6606774,26424,1166.8251953125
1715600738.0131562,26569,1145.5458984375
1715600743.9747818,26733,1120.46142578125
1715600751.2633796,26950,1128.673583984375
1715600759.24061,27208,1120.775634765625
1715600766.3814216,27419,1131.973876953125
1715600772.6844127,27599,1129.92724609375
1715600779.5245237,27806,1136.131591796875
1715600784.7501218,27926,1110.2353515625
1715600790.690751,28085,1091.2413330078125
1715600798.8990002,28371,1108.4364013671875
1715600806.7606363,28629,1103.1185302734375
1715600812.0365834,28733,1055.261962890625
1715600816.681911,28823,1015.4049682617188
1715600823.2417405,29020,1004.7058715820312
1715600829.283349,29176,980.7823486328125
1715600836.5888233,29385,975.90185546875
1715600843.8566322,29603,980.5418090820312
1715600851.6405904,29849,977.8350830078125
1715600857.7160974,30003,956.0830688476562
1715600866.5944507,30308,961.2296142578125
1715600872.7724502,30470,934.33935546875
1715600879.2054832,30644,936.5067749023438
1715600886.420992,30859,949.8037719726562
1715600895.7409525,31187,996.877197265625
