Wall time,Step,Value
1715599901.8860502,234,1139.5255126953125
1715599907.8993165,410,965.6727905273438
1715599914.010819,582,910.1475830078125
1715599919.8434796,730,857.5870971679688
1715599925.9383621,891,840.5196533203125
1715599932.080721,1052,828.4423217773438
1715599939.3708324,1275,856.4827880859375
1715599945.0442004,1410,829.0467529296875
1715599951.172572,1563,817.5867309570312
1715599957.090215,1708,803.032958984375
1715599963.1435175,1861,792.6845092773438
1715599969.0082986,2008,783.6922607421875
1715599975.3749297,2172,779.8179931640625
1715599981.743287,2342,781.8324584960938
1715599987.5585833,2486,774.2821655273438
1715599993.5331461,2630,765.0053100585938
1715599999.6884882,2786,762.1966552734375
1715600005.4715075,2923,756.1714477539062
1715600012.1052449,3100,761.7907104492188
1715600017.814042,3235,757.7396240234375
1715600024.4203596,3421,761.4741821289062
1715600031.465579,3636,771.5077514648438
1715600038.7210531,3870,783.838134765625
1715600045.9918444,4103,797.91064453125
1715600051.912985,4271,799.0869750976562
1715600059.499032,4535,806.345458984375
1715600065.658922,4714,810.087646484375
1715600074.4077463,5037,839.242431640625
1715600082.3061237,5321,865.0621337890625
1715600090.3372004,5607,889.4257202148438
1715600098.3598084,5888,916.100341796875
1715600107.2219698,6183,931.97705078125
1715600113.9273746,6375,941.5247802734375
1715600123.0012534,6709,974.24365234375
1715600130.087004,6939,992.5130004882812
1715600137.557221,7190,1013.9691162109375
1715600145.5816112,7473,1042.92626953125
1715600151.808425,7653,1049.5926513671875
1715600158.6302285,7873,1058.657958984375
1715600165.4963777,8092,1073.85302734375
1715600174.1594136,8416,1109.267333984375
1715600182.011438,8691,1132.5284423828125
1715600188.8460324,8910,1146.7056884765625
1715600195.8328302,9143,1154.844970703125
1715600203.995626,9436,1180.8511962890625
1715600211.215929,9671,1192.3409423828125
1715600220.2677197,10019,1218.792236328125
1715600227.5652928,10266,1221.2325439453125
1715600234.5911264,10494,1222.2918701171875
1715600243.5494435,10831,1254.334716796875
1715600251.28833,11097,1256.11376953125
1715600257.5699248,11285,1257.1651611328125
1715600266.1495562,11601,1258.545166015625
