Wall time,Step,Value
1712978763.3808672,500,1288.2989501953125
1712978780.4176295,1000,1478.34814453125
1712978796.150426,1500,1529.812255859375
1712978811.7339833,2000,1503.048828125
1712978827.218995,2500,1533.677734375
1712978842.342304,3000,1559.5906982421875
1712978857.6012387,3500,1578.1978759765625
1712978872.57408,4000,1593.3150634765625
1712978888.063665,4500,1588.676513671875
1712978903.5249825,5000,1599.491943359375
1712978918.7735014,5500,1589.893798828125
1712978933.6520917,6000,1599.069580078125
1712978948.513665,6500,1606.896728515625
1712978963.5188053,7000,1613.5164794921875
1712978978.8793285,7500,1614.446044921875
1712978993.815609,8000,1618.9906005859375
1712979009.1389413,8500,1647.23388671875
1712979024.6242864,9000,1652.3900146484375
1712979040.5486832,9500,1646.2066650390625
1712979055.2426953,10000,1661.79931640625
1712979070.0842214,10500,1665.8909912109375
1712979084.9733102,11000,1662.6102294921875
1712979100.1837647,11500,1664.6641845703125
1712979114.885451,12000,1663.486328125
1712979129.6037319,12500,1674.575439453125
1712979144.4365628,13000,1674.9022216796875
1712979159.1656134,13500,1689.4498291015625
1712979173.972782,14000,1689.503173828125
1712979188.7491012,14500,1689.57861328125
1712979203.7370439,15000,1689.933349609375
1712979218.9533408,15500,1696.01611328125
1712979234.300757,16000,1693.4344482421875
1712979250.4338045,16500,1696.1292724609375
1712979264.986915,17000,1695.463134765625
1712979279.3550472,17500,1698.804931640625
1712979294.1221795,18000,1707.1246337890625
1712979308.4734147,18500,1707.3966064453125
1712979323.2855575,19000,1702.3292236328125
1712979337.5733402,19500,1700.7154541015625
1712979351.9347086,20000,1703.2513427734375
1712979366.2803671,20500,1703.2113037109375
1712979381.2682383,21000,1691.281005859375
1712979395.2034404,21500,1691.638916015625
1712979409.8630445,22000,1691.8212890625
1712979424.1365192,22500,1689.712646484375
1712979438.53753,23000,1689.666259765625
1712979452.8480213,23500,1689.45556640625
1712979467.491128,24000,1677.97314453125
1712979481.713432,24500,1677.2874755859375
1712979495.9767973,25000,1678.0106201171875
1712979510.3186755,25500,1677.70263671875
1712979524.6139054,26000,1677.296630859375
1712979539.2257648,26500,1677.142578125
1712979553.436477,27000,1685.8896484375
1712979567.7384105,27500,1685.77392578125
1712979582.1261914,28000,1684.72509765625
1712979596.441027,28500,1684.6702880859375
1712979610.697405,29000,1697.494384765625
1712979625.6080554,29500,1693.462646484375
1712979640.42212,30000,1687.851806640625
1712979654.7872417,30500,1690.2041015625
1712979669.177307,31000,1689.9747314453125
1712979683.5595162,31500,1690.46875
1712979698.2296054,32000,1702.104736328125
1712979712.5888798,32500,1702.5048828125
1712979726.8696012,33000,1703.9267578125
1712979741.2377543,33500,1703.9578857421875
1712979755.480103,34000,1704.2052001953125
1712979769.7238822,34500,1704.100830078125
1712979784.2462234,35000,1703.9896240234375
1712979798.4938347,35500,1704.0765380859375
1712979813.2401903,36000,1703.8529052734375
1712979827.9433234,36500,1702.958984375
1712979842.104685,37000,1702.043212890625
1712979856.3991506,37500,1705.8182373046875
1712979870.717504,38000,1711.329833984375
1712979884.9059446,38500,1711.0455322265625
1712979899.4100175,39000,1711.08154296875
1712979913.5759485,39500,1710.885498046875
1712979928.1592858,40000,1711.0753173828125
1712979942.6039736,40500,1710.9630126953125
1712979956.9037075,41000,1710.51806640625
1712979971.5372589,41500,1713.6087646484375
1712979985.8973072,42000,1714.5797119140625
1712980000.2131178,42500,1712.73193359375
1712980014.4689245,43000,1712.665771484375
1712980029.1464124,43500,1713.126953125
1712980043.524454,44000,1715.0853271484375
1712980058.1769753,44500,1714.33642578125
1712980072.4663823,45000,1714.17919921875
1712980086.7776322,45500,1714.2142333984375
1712980101.0435026,46000,1714.2415771484375
1712980115.2508407,46500,1714.2415771484375
1712980129.5629594,47000,1714.2415771484375
1712980144.1784494,47500,1714.0618896484375
1712980158.458548,48000,1713.805908203125
1712980172.7697587,48500,1709.8299560546875
1712980187.049564,49000,1710.0594482421875
1712980201.3119693,49500,1707.018310546875
1712980215.9028838,50000,1706.06982421875
1712980230.1656349,50500,1699.121337890625
1712980244.4358869,51000,1699.171142578125
1712980258.6163232,51500,1698.6956787109375
1712980273.2930887,52000,1696.693359375
1712980287.5081143,52500,1698.4345703125
1712980301.7336545,53000,1698.515625
1712980315.93357,53500,1698.43994140625
1712980330.1042297,54000,1698.43994140625
1712980344.3634098,54500,1698.386962890625
1712980358.626744,55000,1698.5074462890625
1712980372.8387623,55500,1698.5074462890625
1712980387.0421884,56000,1698.4083251953125
1712980401.7025995,56500,1702.160400390625
1712980415.899977,57000,1702.063720703125
1712980430.215876,57500,1702.0587158203125
1712980444.4806378,58000,1696.10986328125
1712980459.1227002,58500,1705.107421875
1712980473.3305812,59000,1705.1881103515625
1712980487.5436647,59500,1705.35791015625
1712980501.71002,60000,1705.64697265625
1712980516.2770264,60500,1693.5164794921875
1712980530.5100927,61000,1693.6153564453125
1712980544.729992,61500,1693.861328125
1712980558.9200203,62000,1693.861328125
1712980573.4366653,62500,1693.8984375
1712980587.7166533,63000,1693.8638916015625
1712980601.9886281,63500,1694.0106201171875
1712980616.2690864,64000,1694.1007080078125
1712980630.5271833,64500,1694.0191650390625
1712980644.8309348,65000,1694.5443115234375
1712980659.4823282,65500,1681.0174560546875
1712980673.7371461,66000,1687.20458984375
1712980688.281088,66500,1687.0555419921875
1712980702.5653522,67000,1686.8729248046875
1712980716.8182592,67500,1686.8890380859375
1712980731.1024597,68000,1686.7100830078125
1712980745.3532016,68500,1686.81494140625
1712980759.6663284,69000,1698.9951171875
1712980774.241293,69500,1698.7542724609375
1712980788.5651152,70000,1699.33154296875
1712980802.8239124,70500,1692.43505859375
1712980817.5177758,71000,1692.4503173828125
1712980831.9561179,71500,1693.1046142578125
1712980846.2071028,72000,1693.16455078125
1712980860.4941115,72500,1693.2528076171875
1712980874.751968,73000,1692.7276611328125
1712980889.0419042,73500,1704.894775390625
1712980903.3485646,74000,1704.503662109375
1712980918.0382478,74500,1704.5369873046875
1712980932.2960896,75000,1703.3802490234375
1712980946.5595343,75500,1703.1728515625
1712980960.8077734,76000,1703.11572265625
1712980975.0692523,76500,1703.11767578125
1712980989.2537777,77000,1702.959228515625
1712981003.561858,77500,1702.8197021484375
1712981018.1048338,78000,1702.5189208984375
1712981032.4678981,78500,1707.391845703125
1712981046.6057484,79000,1703.6881103515625
1712981060.9283278,79500,1702.8870849609375
1712981075.173354,80000,1702.9149169921875
1712981089.753001,80500,1702.941162109375
1712981103.9765527,81000,1699.2818603515625
1712981118.3316958,81500,1699.5682373046875
1712981132.6543965,82000,1699.4705810546875
1712981146.92123,82500,1699.3299560546875
1712981161.1443098,83000,1700.494384765625
1712981175.7988029,83500,1700.40625
1712981190.1283338,84000,1700.40625
1712981204.3329659,84500,1700.3614501953125
1712981218.6084495,85000,1700.5242919921875
1712981232.8959434,85500,1700.5242919921875
1712981247.1036048,86000,1700.5521240234375
1712981261.402285,86500,1700.457763671875
1712981275.5840712,87000,1706.20263671875
1712981290.2601466,87500,1706.2725830078125
1712981304.642903,88000,1706.128662109375
1712981319.028296,88500,1706.047607421875
1712981333.2278242,89000,1709.69140625
1712981347.4112248,89500,1710.5782470703125
1712981361.7193832,90000,1710.5782470703125
1712981376.333257,90500,1710.5782470703125
1712981390.8693912,91000,1710.5782470703125
1712981405.4374754,91500,1710.6773681640625
1712981420.0421946,92000,1710.6773681640625
1712981435.046428,92500,1710.5201416015625
1712981449.6191661,93000,1710.3572998046875
1712981464.1176853,93500,1710.3572998046875
1712981478.7403364,94000,1710.0892333984375
1712981493.3409863,94500,1710.0887451171875
1712981507.841616,95000,1710.28125
1712981522.426583,95500,1710.2113037109375
1712981536.9362693,96000,1710.25830078125
1712981551.5008655,96500,1710.25830078125
1712981565.8554115,97000,1710.25830078125
1712981580.410458,97500,1710.25830078125
1712981594.6534517,98000,1710.25830078125
1712981608.9904149,98500,1710.25830078125
1712981623.2193174,99000,1710.25830078125
1712981637.4503279,99500,1710.1591796875
1712981651.6958516,100000,1710.1591796875
