Wall time,Step,Value
1712981740.5379903,500,1438.9361572265625
1712981755.5402956,1000,1446.493896484375
1712981771.0545,1500,1402.8814697265625
1712981786.2676616,2000,1487.1419677734375
1712981801.2270312,2500,1521.5528564453125
1712981815.704534,3000,1552.9456787109375
1712981830.689556,3500,1545.1253662109375
1712981845.9291718,4000,1526.6224365234375
1712981860.3275156,4500,1546.1571044921875
1712981875.0950046,5000,1559.5037841796875
1712981891.005004,5500,1513.90966796875
1712981906.2235267,6000,1511.95068359375
1712981921.450418,6500,1522.9591064453125
1712981936.2954051,7000,1522.2158203125
1712981950.0582318,7500,1534.3416748046875
1712981963.8909383,8000,1543.6778564453125
1712981977.7223134,8500,1556.9425048828125
1712981992.0307517,9000,1557.9986572265625
1712982005.989301,9500,1552.320068359375
1712982020.6593544,10000,1559.4471435546875
1712982035.4120948,10500,1561.0953369140625
1712982050.4331076,11000,1552.9171142578125
1712982065.2365906,11500,1581.2994384765625
1712982080.3855755,12000,1585.873779296875
1712982094.9288325,12500,1588.0455322265625
1712982109.9300036,13000,1643.0697021484375
1712982125.213621,13500,1651.8448486328125
1712982140.2714038,14000,1648.6395263671875
1712982155.9610608,14500,1621.49951171875
1712982170.9475853,15000,1630.3934326171875
1712982185.8781292,15500,1632.1640625
1712982201.2250957,16000,1636.27783203125
1712982216.735816,16500,1603.5987548828125
1712982232.6220665,17000,1548.9862060546875
1712982247.260098,17500,1562.9854736328125
1712982262.3265946,18000,1549.9503173828125
1712982276.5700967,18500,1548.0015869140625
1712982291.5798128,19000,1536.78173828125
1712982305.8303528,19500,1532.7508544921875
1712982320.9157252,20000,1533.044921875
1712982335.5240316,20500,1532.2490234375
1712982350.4957952,21000,1544.36083984375
1712982364.7256522,21500,1561.962890625
1712982379.6807413,22000,1575.21337890625
1712982395.1328712,22500,1544.229248046875
1712982410.306827,23000,1542.2813720703125
1712982424.627597,23500,1571.9239501953125
1712982439.356742,24000,1564.366943359375
1712982453.6387694,24500,1573.231201171875
1712982467.907157,25000,1573.2979736328125
1712982482.5478575,25500,1588.7901611328125
1712982497.21225,26000,1588.9320068359375
1712982511.4399831,26500,1599.4676513671875
1712982526.0904243,27000,1596.971435546875
1712982540.3772137,27500,1608.7174072265625
1712982555.0952678,28000,1619.86669921875
1712982569.9766998,28500,1595.9097900390625
1712982585.6200478,29000,1554.651611328125
1712982600.810045,29500,1570.6370849609375
1712982615.6051435,30000,1585.4736328125
1712982630.7929065,30500,1562.38037109375
1712982645.0309813,31000,1591.388671875
1712982659.699949,31500,1597.746337890625
1712982673.9875,32000,1595.07275390625
1712982688.745426,32500,1591.5291748046875
1712982703.141122,33000,1589.2401123046875
1712982717.9309976,33500,1570.8477783203125
1712982733.1149738,34000,1547.8160400390625
1712982747.9409118,34500,1550.6253662109375
1712982762.6945128,35000,1552.684326171875
1712982777.2916543,35500,1578.5579833984375
1712982792.0035777,36000,1571.12548828125
1712982805.8628113,36500,1574.3389892578125
1712982819.669032,37000,1591.6767578125
1712982834.0436864,37500,1581.126708984375
1712982847.9765265,38000,1586.354248046875
1712982862.4574754,38500,1604.7017822265625
1712982876.1783679,39000,1598.3153076171875
1712982890.3492,39500,1587.447265625
1712982904.1888056,40000,1578.951416015625
1712982918.0807,40500,1569.65087890625
1712982932.4452176,41000,1565.4127197265625
1712982946.6430578,41500,1562.986083984375
1712982960.7757006,42000,1577.4222412109375
1712982975.0701447,42500,1604.3134765625
1712982989.62462,43000,1599.8822021484375
1712983004.138468,43500,1608.6590576171875
1712983018.610873,44000,1604.1749267578125
1712983033.0502954,44500,1599.640625
1712983047.5044124,45000,1630.09326171875
1712983061.9354632,45500,1638.49853515625
1712983076.964158,46000,1635.80078125
1712983091.4465625,46500,1643.960205078125
1712983105.996468,47000,1652.3433837890625
1712983120.4590063,47500,1660.7265625
1712983135.0734177,48000,1669.0982666015625
1712983149.5506365,48500,1677.4765625
1712983164.562527,49000,1671.4464111328125
1712983179.057499,49500,1671.4693603515625
1712983193.509756,50000,1671.477294921875
1712983207.9209905,50500,1671.4832763671875
1712983222.4293962,51000,1671.4832763671875
1712983236.582997,51500,1671.4852294921875
1712983250.732914,52000,1671.4852294921875
1712983264.8785057,52500,1671.4852294921875
1712983279.0738754,53000,1671.4852294921875
1712983293.1908042,53500,1671.4852294921875
1712983307.442552,54000,1683.4801025390625
1712983321.558129,54500,1684.091796875
1712983335.7387245,55000,1684.1182861328125
1712983350.012579,55500,1684.1182861328125
1712983364.2346885,56000,1684.1182861328125
1712983378.4004827,56500,1684.1182861328125
1712983392.5296056,57000,1696.6890869140625
1712983406.7446,57500,1696.8077392578125
1712983421.043689,58000,1696.8077392578125
1712983435.1979015,58500,1696.8077392578125
1712983449.2968407,59000,1696.8077392578125
1712983463.4124482,59500,1696.8077392578125
1712983477.9155624,60000,1696.80712890625
1712983492.1434946,60500,1696.80712890625
1712983506.2492793,61000,1696.80712890625
1712983520.5287042,61500,1696.80712890625
1712983534.6837583,62000,1696.80712890625
1712983548.875577,62500,1696.80712890625
1712983563.481659,63000,1683.9757080078125
1712983577.675246,63500,1683.9478759765625
1712983591.901959,64000,1683.9398193359375
1712983606.199884,64500,1683.9398193359375
1712983620.3950891,65000,1683.9398193359375
1712983634.5039659,65500,1683.9398193359375
1712983648.7179022,66000,1683.9398193359375
1712983662.8437207,66500,1683.9398193359375
1712983676.9183605,67000,1683.9398193359375
1712983691.0369177,67500,1683.9398193359375
1712983705.1920536,68000,1683.9404296875
1712983719.3593898,68500,1683.9404296875
1712983733.6690462,69000,1683.9404296875
1712983747.874041,69500,1683.9404296875
1712983762.1285362,70000,1683.9404296875
1712983776.309906,70500,1683.9404296875
1712983790.492183,71000,1683.93896484375
1712983804.5932262,71500,1696.779541015625
1712983818.7213495,72000,1696.80224609375
1712983832.929652,72500,1696.80224609375
1712983847.0723763,73000,1696.80224609375
1712983861.2638435,73500,1696.80224609375
1712983875.3329208,74000,1696.80224609375
1712983889.910392,74500,1696.80224609375
1712983904.040299,75000,1696.80224609375
1712983918.7949736,75500,1696.80224609375
1712983932.98076,76000,1696.80224609375
1712983947.207279,76500,1696.80224609375
1712983961.4897377,77000,1696.80224609375
1712983975.6243105,77500,1696.80224609375
1712983989.7506642,78000,1696.80224609375
1712984003.8844938,78500,1696.80224609375
1712984018.0144827,79000,1696.8038330078125
1712984032.208171,79500,1696.8038330078125
1712984046.357644,80000,1696.8038330078125
1712984060.5232089,80500,1696.8077392578125
1712984075.034282,81000,1696.8077392578125
1712984089.559493,81500,1696.8077392578125
1712984104.0630581,82000,1696.8077392578125
1712984118.5859914,82500,1696.8077392578125
1712984133.0449035,83000,1696.8077392578125
1712984147.5472724,83500,1696.8077392578125
1712984161.9690623,84000,1696.8077392578125
1712984176.5013537,84500,1696.8077392578125
1712984191.045325,85000,1696.8077392578125
1712984205.6197608,85500,1696.8077392578125
1712984220.1544995,86000,1696.8077392578125
1712984234.5686567,86500,1696.8077392578125
1712984249.2398014,87000,1696.8077392578125
1712984263.4787598,87500,1696.8077392578125
1712984277.774165,88000,1696.8077392578125
1712984291.9932177,88500,1696.8077392578125
1712984306.2870183,89000,1696.8077392578125
1712984320.5047364,89500,1696.806884765625
1712984334.6990232,90000,1696.806884765625
1712984348.8710337,90500,1696.806884765625
1712984363.1811469,91000,1696.806884765625
1712984377.429721,91500,1696.806884765625
1712984391.63379,92000,1696.806884765625
1712984405.7571495,92500,1696.806884765625
1712984419.984538,93000,1696.806884765625
1712984434.1298401,93500,1696.806884765625
1712984448.3704944,94000,1696.806884765625
1712984462.488956,94500,1696.806884765625
1712984476.6154387,95000,1696.806884765625
1712984491.2131133,95500,1696.806884765625
1712984505.4354804,96000,1696.806884765625
1712984520.940685,96500,1696.806884765625
1712984535.1659105,97000,1696.806884765625
1712984549.3991046,97500,1696.8077392578125
1712984563.5794654,98000,1696.8077392578125
1712984577.7690735,98500,1696.8038330078125
1712984591.9570808,99000,1696.8038330078125
1712984606.1525397,99500,1696.8038330078125
1712984620.2571301,100000,1696.8038330078125
