Wall time,Step,Value
1713203317.621185,289,1573.6153564453125
1713203324.673797,491,1323.4615478515625
1713203333.7474954,791,1469.411865234375
1713203339.9141352,946,1313.4130859375
1713203345.8487728,1087,1202.3153076171875
1713203353.723905,1321,1200.449462890625
1713203361.8401268,1573,1228.1197509765625
1713203369.7972784,1803,1234.4229736328125
1713203377.0912516,1993,1212.0216064453125
1713203387.1005354,2284,1252.440185546875
1713203392.8217874,2406,1203.8878173828125
1713203401.7053409,2667,1221.0777587890625
1713203411.1750531,2977,1252.1732177734375
1713203419.0685196,3203,1250.9735107421875
1713203426.776832,3415,1248.4620361328125
1713203434.8490705,3652,1254.3109130859375
1713203442.8986053,3890,1261.4449462890625
1713203450.9784238,4125,1255.3162841796875
1713203459.9899483,4403,1265.1156005859375
1713203465.776892,4528,1236.5230712890625
1713203473.4120872,4727,1230.3016357421875
1713203480.8195302,4924,1222.7869873046875
1713203490.7105262,5233,1245.6365966796875
1713203498.3494296,5439,1239.740966796875
1713203506.6410494,5674,1242.8931884765625
1713203515.5375004,5933,1236.5057373046875
1713203524.0145464,6178,1248.2374267578125
1713203531.5805695,6376,1221.74462890625
1713203541.676252,6683,1255.981689453125
1713203551.1467865,6959,1284.8397216796875
1713203560.0563982,7207,1292.1531982421875
1713203570.1592762,7509,1306.6514892578125
1713203579.6873453,7794,1322.9825439453125
1713203589.4389632,8067,1338.9273681640625
1713203596.4846787,8235,1313.2933349609375
1713203605.3440356,8489,1344.6573486328125
1713203613.0400336,8689,1335.2193603515625
1713203621.4575298,8915,1323.53125
1713203631.7325146,9223,1343.879150390625
1713203639.4910514,9421,1340.12158203125
1713203648.7076337,9688,1347.138671875
1713203656.922019,9908,1342.2269287109375
1713203664.2451117,10092,1339.2919921875
1713203674.4370809,10393,1352.11181640625
1713203683.2323577,10630,1379.9132080078125
1713203691.2061508,10841,1386.482666015625
1713203700.976175,11123,1405.7125244140625
1713203711.121653,11422,1402.1123046875
1713203720.5785623,11693,1423.7060546875
1713203729.286634,11928,1427.2698974609375
1713203739.1503358,12224,1441.1199951171875
1713203748.7739902,12496,1452.2745361328125
