Wall time,Step,Value
1713271955.953874,500,1672.3292236328125
1713271971.4621391,1000,1663.6302490234375
1713271986.7588773,1500,1687.4033203125
1713272001.405057,2000,1685.5675048828125
1713272015.5313098,2500,1680.232177734375
1713272030.3576543,3000,1681.6868896484375
1713272045.8215415,3500,1660.940673828125
1713272061.1790986,4000,1665.6907958984375
1713272076.4591634,4500,1670.4681396484375
1713272091.9937546,5000,1676.0458984375
1713272107.7485425,5500,1681.261474609375
1713272123.2307544,6000,1685.558837890625
1713272139.0685697,6500,1676.2401123046875
1713272154.298272,7000,1663.4398193359375
1713272170.3765879,7500,1668.618408203125
1713272185.749729,8000,1672.7889404296875
1713272200.2095046,8500,1676.616943359375
1713272215.6737735,9000,1681.5299072265625
1713272231.0836952,9500,1669.6947021484375
1713272246.6774166,10000,1671.628662109375
1713272261.8137898,10500,1675.2069091796875
1713272278.3242009,11000,1656.3460693359375
1713272293.0472674,11500,1666.755859375
1713272308.733501,12000,1657.582275390625
1713272323.8255708,12500,1657.90625
1713272339.3173006,13000,1658.5645751953125
1713272354.1151698,13500,1658.9237060546875
1713272369.3269591,14000,1659.337158203125
1713272385.6832855,14500,1683.07421875
1713272400.9330814,15000,1685.41455078125
1713272416.12687,15500,1685.385009765625
1713272431.2416854,16000,1676.26171875
1713272446.0206296,16500,1676.8941650390625
1713272461.3084726,17000,1681.7266845703125
1713272476.720032,17500,1685.0538330078125
1713272492.214308,18000,1684.869384765625
1713272506.9029484,18500,1707.9580078125
1713272522.234629,19000,1708.8837890625
1713272537.2914884,19500,1721.0291748046875
1713272552.7266927,20000,1716.8497314453125
1713272568.5597248,20500,1718.659912109375
1713272583.0223792,21000,1720.0531005859375
1713272598.2176247,21500,1722.3057861328125
1713272613.306729,22000,1724.83837890625
1713272628.7005033,22500,1726.43359375
1713272643.97877,23000,1729.1083984375
1713272659.0152664,23500,1740.5440673828125
1713272675.0713284,24000,1742.215576171875
1713272690.8931408,24500,1752.0235595703125
1713272706.7363455,25000,1753.4864501953125
1713272722.6593602,25500,1756.8365478515625
1713272737.165722,26000,1759.586669921875
1713272753.5210435,26500,1751.9068603515625
1713272769.3602002,27000,1760.5635986328125
1713272784.694629,27500,1762.0877685546875
1713272800.4692209,28000,1762.302734375
1713272816.2249756,28500,1764.184326171875
1713272831.927007,29000,1765.42529296875
1713272847.4064667,29500,1765.3826904296875
1713272863.7165678,30000,1766.371337890625
1713272880.399403,30500,1767.1832275390625
1713272896.3789747,31000,1767.880859375
1713272912.4663146,31500,1769.00927734375
1713272928.1242998,32000,1769.3427734375
1713272943.9276812,32500,1769.629638671875
1713272959.8735754,33000,1770.7767333984375
1713272975.8417792,33500,1771.605712890625
1713272991.609342,34000,1782.19482421875
1713273006.8992434,34500,1782.64013671875
1713273022.748425,35000,1783.038330078125
1713273038.5285647,35500,1784.04150390625
1713273054.4514606,36000,1782.9501953125
1713273068.8586755,36500,1782.8094482421875
1713273084.1480498,37000,1782.94677734375
1713273099.34026,37500,1782.2742919921875
1713273115.1695604,38000,1781.705810546875
1713273130.4515548,38500,1780.7811279296875
1713273145.8410149,39000,1780.729736328125
1713273161.6671193,39500,1780.5833740234375
1713273177.3825321,40000,1771.1690673828125
1713273193.2248604,40500,1770.3802490234375
1713273208.954205,41000,1770.97705078125
1713273225.243743,41500,1762.617431640625
1713273242.0416512,42000,1755.0628662109375
1713273257.7296891,42500,1753.67236328125
1713273272.6423185,43000,1754.61572265625
1713273288.346924,43500,1755.1378173828125
1713273303.8599663,44000,1755.0576171875
1713273319.4775667,44500,1756.251220703125
1713273335.1532736,45000,1755.691162109375
1713273350.9811296,45500,1756.2890625
1713273366.9669824,46000,1756.7269287109375
1713273382.2195623,46500,1757.963623046875
1713273397.9765916,47000,1767.4556884765625
1713273413.2281282,47500,1758.36083984375
1713273428.6088243,48000,1758.9737548828125
1713273444.2011678,48500,1767.6624755859375
1713273459.4951706,49000,1767.0947265625
1713273474.8286424,49500,1774.681640625
1713273490.2091076,50000,1774.7266845703125
1713273506.2029347,50500,1774.4320068359375
1713273522.3497572,51000,1774.23486328125
1713273538.122571,51500,1772.7132568359375
1713273554.1526713,52000,1773.29248046875
1713273570.3608673,52500,1774.2041015625
1713273585.430511,53000,1773.630615234375
1713273601.2774377,53500,1773.1959228515625
1713273616.6607685,54000,1773.7567138671875
1713273632.0372965,54500,1773.8216552734375
1713273647.7800505,55000,1783.0731201171875
1713273663.6416786,55500,1783.614501953125
1713273678.9678795,56000,1783.0440673828125
