Wall time,Step,Value
1715148158.2457213,3000,1659.0386962890625
1715148281.0618055,6000,1678.743408203125
1715148403.8510773,9000,1679.467041015625
1715148528.5117862,12000,1695.8504638671875
1715148653.9168944,15000,1681.4412841796875
1715148776.8930032,18000,1651.6849365234375
1715148900.4282238,21000,1615.228759765625
1715149023.6421683,24000,1649.1048583984375
1715149149.5102155,27000,1685.23779296875
1715149276.0034673,30000,1676.550048828125
1715149405.6668181,33000,1724.9637451171875
1715149534.8323772,36000,1759.0899658203125
1715149664.863911,39000,1778.3878173828125
1715149797.6000545,42000,1796.16162109375
1715149928.887843,45000,1814.4117431640625
1715150060.228867,48000,1846.575927734375
1715150190.11362,51000,1833.22998046875
1715150320.9758594,54000,1829.6060791015625
1715150454.9332533,57000,1840.510498046875
1715150588.2807765,60000,1860.98193359375
1715150715.5902052,63000,1867.9044189453125
1715150839.9601116,66000,1866.8216552734375
1715150961.5967789,69000,1865.5059814453125
1715151092.7808967,72000,1852.9169921875
1715151225.5760925,75000,1853.1834716796875
1715151358.308796,78000,1864.4949951171875
1715151489.128565,81000,1850.917236328125
1715151619.9084547,84000,1851.078857421875
1715151744.849434,87000,1863.835205078125
1715151866.3279395,90000,1863.79638671875
1715151990.0932407,93000,1863.14990234375
1715152109.3259146,96000,1858.588134765625
1715152240.9114685,99000,1859.1549072265625
1715152372.1369605,102000,1863.8677978515625
