mean_reward,std_reward,crash_count,mean_sim_time,Model_types,Hdv_intervals,Lane_counts
1702.4044935839108,0.0,0.0,183.0,CommPL,4,2
1861.1774845987297,0.0,0.0,164.0,CommPL,4,3
1853.198516925652,0.0,0.0,166.0,CommPL,4,4
