mean_reward,std_reward,crash_count,mean_sim_time,Model_types,Hdv_intervals,Lane_counts
1546.176291,0.551157731,0,201,SmartPL,3,2
1624.75662,28.48514464,0,195,CoOP,3,2
1549.590715,0,0,192,Plexe,3,2
1676.459775,0.1,0,188,SmartPL,3,3
1655.085053,9.335906936,0,191,CoOP,3,3
1574.914036,0.60685915,0,190,Plexe,3,3
1739.2136,0.172867831,0,182,SmartPL,3,4
1608.134563,0,0,196,CoOP,3,4
1515.974455,0.001032688,0,196,Plexe,3,4
