mean_reward,std_reward,crash_count,mean_sim_time,Model_types,Hdv_intervals,Lane_counts
1740.672622,0.053346645,0,180,SmartPL,3,2
1543.685626,0,0,202,CoOP,3,2
1439.918325,0,0,203,Plexe,3,2
1721.17517,0.1,0,183,SmartPL,3,3
853.2042223,876.456966,0.5,183,CoOP,3,3
1453.362772,0,0,202,Plexe,3,3
1741.126225,0.054998401,0,179,SmartPL,3,4
1702.60797,0.025310843,0,185,CoOP,3,4
1463.400309,0.003080952,0,201,Plexe,3,4
