Wall time,Step,Value
1713175082.4486454,326,1664.6380615234375
1713175093.5669653,549,1417.19873046875
1713175105.1388564,790,1365.18603515625
1713175118.774029,1075,1399.49951171875
1713175131.0038884,1329,1379.899658203125
1713175141.3717568,1530,1325.2210693359375
1713175152.4540997,1754,1302.173095703125
1713175163.5516562,1975,1285.95947265625
1713175176.0357819,2233,1290.8538818359375
1713175189.6498606,2525,1311.6312255859375
1713175203.406011,2818,1332.5123291015625
1713175213.7665331,3017,1308.9503173828125
1713175227.2341022,3300,1322.6199951171875
1713175236.6182473,3471,1290.3638916015625
1713175249.2493107,3728,1292.901611328125
1713175264.3795621,4051,1316.342529296875
1713175277.609074,4321,1323.2177734375
1713175291.0802145,4598,1331.2138671875
1713175302.4082677,4815,1322.3363037109375
1713175316.8465984,5111,1334.0321044921875
1713175332.1738951,5425,1348.292724609375
1713175346.290745,5720,1357.72265625
1713175359.8756387,5997,1362.3968505859375
1713175373.713842,6277,1367.4583740234375
1713175384.5797815,6487,1358.8558349609375
1713175397.7915802,6753,1349.0546875
1713175411.9038575,7041,1367.0567626953125
1713175424.7392082,7295,1370.6466064453125
1713175437.8079016,7557,1366.4951171875
1713175451.5163288,7839,1374.812255859375
1713175464.5434058,8092,1387.5894775390625
1713175479.4973235,8389,1403.623291015625
1713175495.3179338,8713,1425.1749267578125
1713175510.8001006,9034,1440.554931640625
1713175526.5878668,9357,1449.0670166015625
1713175539.6179943,9611,1442.4591064453125
1713175555.480763,9934,1468.9935302734375
1713175571.4970644,10261,1477.988525390625
1713175587.3433037,10589,1511.37548828125
1713175603.5243294,10920,1526.1868896484375
1713175619.485915,11243,1528.0660400390625
1713175635.586758,11565,1539.3101806640625
1713175651.4181063,11889,1549.151123046875
1713175666.6972888,12196,1567.3609619140625
1713175682.5075579,12521,1573.4991455078125
1713175698.2859228,12842,1577.055419921875
1713175714.2956078,13167,1583.451904296875
1713175729.6153207,13483,1594.30419921875
1713175745.4922826,13811,1603.337890625
1713175760.1579874,14114,1624.18603515625
1713175775.934497,14440,1635.8023681640625
1713175791.6809602,14769,1639.276123046875
1713175807.0080922,15077,1651.6068115234375
1713175822.6853938,15402,1664.0177001953125
1713175837.687568,15708,1668.3935546875
1713175850.3409202,15950,1667.327880859375
1713175866.3157074,16269,1673.5283203125
1713175881.8933494,16594,1672.5411376953125
1713175897.437486,16907,1670.069580078125
1713175912.0819836,17202,1664.1363525390625
1713175927.943695,17527,1677.5843505859375
1713175943.6850255,17852,1677.5462646484375
1713175959.0291758,18164,1674.5831298828125
1713175974.4751406,18476,1675.81298828125
1713175990.4797575,18802,1676.3038330078125
1713176004.9103138,19085,1668.969482421875
1713176020.1207328,19398,1670.0023193359375
1713176035.4553986,19710,1670.85693359375
1713176051.4443414,20035,1674.61083984375
1713176067.1801183,20357,1674.8060302734375
1713176083.0552087,20681,1674.4737548828125
1713176098.3932362,20995,1672.5177001953125
1713176114.133718,21320,1671.5626220703125
1713176130.1427622,21645,1671.7615966796875
1713176145.6863153,21968,1673.42333984375
1713176161.3659525,22296,1673.3797607421875
1713176177.160845,22623,1673.6214599609375
1713176191.9113078,22921,1678.074462890625
1713176207.5110884,23244,1678.319091796875
1713176222.5301828,23548,1683.9658203125
1713176238.4771638,23873,1698.533203125
1713176254.2482774,24193,1697.41455078125
1713176268.2204893,24469,1688.5263671875
1713176283.5265472,24788,1691.80419921875
1713176298.5346935,25091,1693.4390869140625
1713176314.131846,25410,1692.5943603515625
1713176329.883641,25734,1691.4263916015625
1713176344.1215236,26014,1686.6043701171875
1713176358.8250425,26310,1679.687255859375
1713176374.616331,26634,1679.8486328125
1713176390.1100097,26949,1684.7012939453125
1713176405.2816675,27260,1684.822265625
1713176421.1299264,27582,1684.21435546875
1713176434.9703004,27857,1673.4029541015625
1713176449.8540995,28164,1669.3734130859375
1713176465.3652518,28481,1667.1368408203125
1713176480.5856426,28794,1666.2353515625
1713176495.605057,29099,1662.4091796875
1713176510.4332292,29397,1656.7301025390625
1713176525.0858407,29701,1652.6307373046875
1713176538.4442608,29967,1640.4202880859375
1713176553.7362998,30280,1637.4212646484375
1713176569.496629,30605,1635.2850341796875
1713176585.0375447,30930,1635.3968505859375
1713176600.2403042,31248,1631.5333251953125
1713176613.1502633,31500,1617.469970703125
1713176628.365538,31807,1615.8375244140625
1713176643.5924308,32109,1620.19384765625
1713176658.4697518,32417,1616.3314208984375
1713176673.9742231,32741,1620.837158203125
1713176689.8157384,33066,1621.868896484375
1713176705.5560005,33392,1623.06591796875
1713176720.3199365,33695,1626.626220703125
1713176736.0324588,34020,1632.7457275390625
1713176748.7160177,34272,1620.764892578125
1713176764.0656881,34589,1621.0194091796875
1713176778.993184,34891,1615.703125
1713176793.8900828,35199,1612.343994140625
1713176807.15858,35464,1611.4088134765625
1713176822.9839783,35788,1615.6507568359375
1713176838.8417163,36113,1617.869140625
1713176853.7124588,36416,1616.8065185546875
1713176868.6113777,36720,1616.8704833984375
1713176883.598023,37024,1618.821533203125
1713176895.690258,37255,1604.6734619140625
1713176908.115906,37492,1600.0816650390625
1713176922.8553069,37791,1599.66796875
1713176938.1775763,38108,1597.8148193359375
1713176952.9664366,38406,1590.9993896484375
1713176968.703907,38732,1592.9818115234375
1713176982.5745687,39011,1598.4281005859375
1713176995.6082249,39267,1586.427734375
1713177008.769734,39526,1580.7855224609375
1713177024.4511633,39851,1583.6875
1713177039.7898781,40163,1582.7314453125
1713177054.7819266,40476,1578.6986083984375
1713177070.5092468,40795,1576.595947265625
1713177085.9952056,41113,1579.1865234375
1713177101.4750004,41428,1576.65771484375
1713177116.6751225,41733,1584.2113037109375
1713177132.4474845,42058,1586.3516845703125
1713177148.3417964,42386,1590.299560546875
1713177162.4068236,42671,1585.697265625
1713177175.008592,42914,1582.1802978515625
1713177189.659521,43216,1577.4854736328125
1713177205.3432,43534,1578.01123046875
1713177219.0800452,43810,1572.1573486328125
1713177234.7656448,44129,1573.746826171875
1713177244.5764446,44307,1548.061767578125
1713177258.156265,44577,1554.510498046875
1713177270.4034905,44814,1555.399658203125
1713177285.4268053,45121,1554.432861328125
1713177300.3036945,45429,1552.5467529296875
1713177314.362619,45713,1550.0738525390625
1713177326.1227133,45932,1529.590087890625
1713177341.504071,46248,1535.76220703125
1713177356.2735717,46550,1546.5147705078125
1713177370.1727407,46829,1548.0706787109375
1713177381.405472,47038,1524.5382080078125
1713177397.6272,47365,1525.174072265625
1713177412.2031903,47658,1523.789794921875
1713177427.8818376,47982,1526.01611328125
1713177443.7638953,48306,1528.00732421875
1713177459.1159935,48618,1526.769775390625
1713177474.4671035,48936,1529.3671875
1713177488.4883063,49215,1521.123046875
1713177502.8412318,49508,1516.2283935546875
1713177517.3697758,49801,1518.6390380859375
1713177531.0377216,50069,1522.822265625
1713177542.830955,50293,1508.6231689453125
1713177557.7925627,50598,1505.6834716796875
1713177573.5397882,50922,1515.509521484375
1713177587.247334,51194,1508.9464111328125
1713177603.1257763,51521,1538.031494140625
1713177617.2534585,51804,1543.924560546875
1713177632.646535,52117,1560.743408203125
1713177648.59947,52445,1564.8382568359375
1713177659.9207923,52654,1545.3714599609375
1713177675.4097757,52973,1552.619384765625
1713177689.7978415,53257,1570.833984375
1713177705.615055,53579,1571.6309814453125
1713177718.5153508,53832,1560.64599609375
1713177734.0317478,54155,1570.5008544921875
