Wall time,Step,Value
1713262974.9844112,6000,0.009684636257588863
1713263073.797956,9000,0.002909046830609441
1713263177.8930802,12000,0.00140009552706033
1713263278.3577278,15000,0.0013414137065410614
1713263375.8789136,18000,0.0015215174062177539
1713263473.5217764,21000,0.0015005128225311637
1713263570.5336306,24000,0.002830395009368658
1713263668.5996761,27000,0.0025357981212437153
1713263770.1221435,30000,0.0021804531570523977
1713263871.9417562,33000,0.002472283784300089
1713263973.839883,36000,0.0021430514752864838
1713264075.2372205,39000,0.0014794602757319808
1713264175.8769932,42000,0.0017398890340700746
1713264277.4045138,45000,0.0007617783267050982
1713264379.346017,48000,0.0008720331825315952
1713264480.4027305,51000,0.0003919326700270176
1713264581.6778004,54000,0.00037133466685190797
1713264678.9452825,57000,0.00012030445213895291
1713264773.7533875,60000,0.00015793692728038877
1713264869.3090036,63000,0.000771668623201549
1713264962.4088788,66000,0.00020466354908421636
1713265055.3138676,69000,0.0009686489938758314
1713265147.8068428,72000,0.00012901656737085432
1713265241.17767,75000,8.529932529199868e-05
1713265338.2038858,78000,0.00015851110219955444
1713265438.7136412,81000,5.276701631373726e-05
1713265536.0761256,84000,0.0005016211071051657
1713265634.9521341,87000,3.2512609323021024e-05
1713265730.3607757,90000,0.00010088260751217604
1713265826.8636146,93000,7.361991447396576e-05
1713265921.753275,96000,3.346177618368529e-05
1713266017.4686086,99000,2.6462053938303143e-05
1713266115.985124,102000,1.9353879906702787e-05
1713266168.8555489,102000,0.00010289693454978988
