Reward
776.4647871538021
1376.992158752778
911.1030860946272
796.0701833995605
1089.518896898907
542.3166342093468
552.9851538083411
377.9786303630363
728.6409037706712
623.1118686954327
647.3569769853178
462.9194088674576
446.8313583430052
757.5076413941797
1166.3417465366435
561.7403612049279
1163.3616055987134
272.5047079995597
1428.3144504543163
589.5051897825118
653.3943078246228
563.0415841584157
491.9767015070552
949.209135422681
1371.4285767795345
941.0860035864257
347.9898238017692
580.326701518225
