Wall time,Step,Value
1713169548.6655972,257,1368.3026123046875
1713169555.9061353,510,1416.376953125
1713169563.9898357,812,1528.563720703125
1713169570.9955914,1046,1458.7510986328125
1713169579.1261222,1351,1516.8016357421875
1713169587.2882812,1653,1555.7637939453125
1713169595.7946403,1955,1578.3544921875
1713169604.5481834,2277,1594.7791748046875
1713169612.1350079,2537,1573.5577392578125
1713169618.9340184,2757,1541.8597412109375
1713169627.1245356,3056,1561.503173828125
1713169634.6801994,3321,1557.7220458984375
1713169642.9337492,3622,1573.260009765625
1713169651.116255,3918,1586.7283935546875
1713169659.235863,4210,1599.2105712890625
1713169667.3806024,4509,1609.312255859375
1713169675.5946817,4808,1618.2845458984375
1713169683.6361907,5093,1620.200927734375
1713169690.490648,5312,1604.21728515625
1713169698.7267923,5612,1611.6800537109375
1713169706.9848478,5909,1619.10986328125
1713169715.1795645,6205,1625.6126708984375
1713169722.579226,6456,1620.734619140625
1713169729.8984632,6705,1614.2283935546875
1713169738.383797,7012,1619.7132568359375
1713169746.9324594,7323,1634.6085205078125
1713169755.3188772,7623,1646.3443603515625
1713169762.527355,7861,1633.355712890625
1713169770.798785,8155,1654.0794677734375
1713169779.0015686,8449,1655.0704345703125
1713169787.224181,8744,1655.8626708984375
1713169794.7545485,8994,1643.6136474609375
1713169802.9756248,9288,1645.9990234375
1713169811.4034107,9590,1659.9659423828125
1713169819.585179,9882,1680.642822265625
1713169827.9713764,10183,1680.5316162109375
1713169837.1808238,10511,1687.9569091796875
1713169846.3198845,10839,1685.5146484375
1713169855.1555727,11156,1684.117431640625
1713169863.4805858,11457,1683.377197265625
1713169872.0381532,11767,1682.37353515625
1713169880.3385756,12062,1682.8740234375
1713169888.5785568,12356,1687.584716796875
1713169897.4798286,12680,1703.584716796875
1713169906.2217293,13000,1702.13720703125
1713169914.82187,13311,1700.8880615234375
1713169923.5520625,13631,1699.10498046875
1713169931.9568582,13929,1709.0511474609375
1713169940.147948,14221,1721.4078369140625
1713169948.487764,14523,1721.45703125
1713169956.9777253,14834,1721.2679443359375
1713169964.9530265,15109,1715.534423828125
1713169973.4305897,15416,1728.1190185546875
1713169982.226786,15735,1726.125732421875
1713169990.540738,16036,1725.323486328125
1713169999.255324,16353,1723.6258544921875
1713170007.5621557,16649,1738.1724853515625
1713170016.4153838,16971,1736.657958984375
1713170025.241226,17291,1735.282958984375
1713170033.49262,17585,1735.2366943359375
1713170041.8952343,17888,1735.0889892578125
1713170050.050045,18182,1737.7955322265625
1713170058.4520915,18484,1739.7373046875
1713170067.018463,18796,1739.893310546875
1713170075.3234773,19094,1740.1546630859375
1713170083.5347714,19388,1741.6092529296875
1713170091.9672492,19689,1741.0068359375
1713170100.537921,20001,1739.6422119140625
1713170108.9360583,20297,1741.7244873046875
1713170117.3245332,20594,1743.626953125
1713170125.6250346,20892,1744.8367919921875
1713170134.0773363,21194,1746.2271728515625
1713170142.4219356,21495,1746.2418212890625
1713170151.0116403,21804,1744.8648681640625
1713170159.5407145,22111,1744.8568115234375
1713170167.9948297,22414,1745.6097412109375
1713170176.5105746,22721,1751.1663818359375
1713170185.0658147,23025,1751.5028076171875
1713170193.6553986,23332,1752.7503662109375
1713170202.2342532,23639,1752.564453125
1713170210.640081,23939,1753.8902587890625
1713170219.316808,24242,1753.657470703125
1713170227.9125338,24541,1755.0374755859375
1713170236.26602,24836,1757.1629638671875
1713170244.6472828,25131,1757.2171630859375
1713170253.2951767,25435,1757.626953125
1713170261.9969976,25752,1755.81103515625
1713170270.4538028,26056,1756.0279541015625
1713170279.1585803,26371,1756.53369140625
1713170287.902403,26680,1756.4447021484375
1713170296.5502052,26992,1755.0296630859375
1713170305.1267579,27299,1754.802734375
1713170313.755537,27612,1755.0035400390625
1713170322.2729998,27910,1754.9462890625
1713170330.6226938,28211,1754.731201171875
1713170339.373907,28523,1753.3631591796875
1713170348.2460306,28847,1752.0579833984375
1713170356.9103706,29160,1751.2435302734375
1713170365.4609432,29466,1752.0087890625
1713170373.9176376,29767,1752.540283203125
1713170382.3370595,30066,1752.77783203125
1713170391.2949092,30396,1750.2991943359375
1713170400.3456986,30724,1747.9891357421875
1713170408.1049333,30989,1738.2923583984375
1713170415.9659717,31255,1728.912109375
1713170424.5378134,31561,1728.2921142578125
1713170433.1854439,31871,1727.448486328125
1713170441.6114686,32172,1727.16015625
1713170449.1546717,32425,1715.045166015625
1713170457.6811182,32732,1713.593017578125
1713170466.1832716,33030,1713.655029296875
1713170473.7781703,33284,1704.126953125
1713170482.460547,33591,1703.871826171875
1713170490.133698,33847,1694.357666015625
1713170498.625371,34147,1694.2369384765625
1713170507.0645738,34445,1695.1776123046875
1713170515.6788514,34749,1695.200927734375
1713170523.2999551,34999,1684.5733642578125
1713170532.0944414,35313,1682.9532470703125
1713170540.6683753,35611,1683.14794921875
1713170549.2125628,35916,1683.9234619140625
1713170557.7431035,36220,1685.1993408203125
