Wall time,Step,Value
1715580622.9173987,122,633.5386962890625
1715580630.203205,384,995.1377563476562
1715580637.3888094,612,1025.580810546875
1715580643.5716343,780,986.713134765625
1715580650.3004215,1000,1023.4126586914062
1715580655.8583024,1156,977.6788330078125
1715580663.2069068,1423,1036.1427001953125
1715580668.9254026,1586,1010.8982543945312
1715580673.8129268,1702,959.7206420898438
1715580678.2545402,1796,911.942626953125
1715580683.7609758,1949,900.8112182617188
1715580689.1814096,2096,892.357177734375
1715580695.2209663,2277,891.2357177734375
1715580699.9599383,2388,867.98193359375
1715580706.1979163,2582,876.3705444335938
1715580711.9149823,2742,873.0322875976562
1715580717.368322,2888,864.5026245117188
1715580723.7294695,3089,875.284912109375
1715580730.3059752,3296,885.70654296875
1715580737.1090868,3510,895.1770629882812
1715580742.1326058,3622,880.3798217773438
1715580747.2269826,3729,865.6358032226562
1715580751.926736,3811,845.58056640625
1715580756.9470835,3901,829.757568359375
1715580761.6280036,3991,814.0000610351562
1715580767.0166795,4120,816.812255859375
1715580772.0724015,4235,785.519775390625
1715580780.115577,4501,795.9269409179688
1715580786.284625,4671,794.0374755859375
1715580791.2616627,4785,771.734619140625
1715580795.817982,4872,759.393798828125
1715580800.2687805,4940,717.7227172851562
1715580805.1363175,5044,707.4188842773438
1715580809.8802242,5146,708.259765625
1715580814.8235047,5251,712.1341552734375
1715580818.9435964,5320,695.0250244140625
1715580824.8220494,5474,694.7695922851562
1715580829.0035572,5541,672.8772583007812
1715580833.9219856,5639,668.9592895507812
1715580838.9050686,5744,650.2774047851562
1715580843.6181214,5837,635.8968505859375
1715580848.6022327,5948,629.703125
1715580853.9199424,6070,612.2964477539062
1715580859.6026273,6208,598.889404296875
1715580865.6272628,6367,588.6552734375
1715580869.742556,6431,576.68115234375
1715580874.8000479,6546,576.5513916015625
1715580881.308623,6733,599.1769409179688
1715580886.8182452,6877,608.1334228515625
1715580892.133693,6995,615.86767578125
1715580896.2252293,7053,599.7498168945312
1715580901.3896618,7165,600.9526977539062
1715580906.2315786,7269,568.3257446289062
1715580912.299666,7437,569.4208984375
1715580917.7318504,7568,573.059814453125
1715580923.5285559,7713,585.5302734375
1715580928.39656,7813,590.6498413085938
1715580933.3401487,7926,592.5850219726562
1715580939.7030358,8114,609.8873901367188
1715580944.1392655,8198,605.3336181640625
1715580950.0031831,8363,623.4153442382812
1715580955.0329359,8480,616.5897216796875
1715580958.7899232,8528,612.7609252929688
1715580963.167577,8606,608.6731567382812
1715580969.3066363,8777,622.7161865234375
1715580974.945649,8930,635.5848999023438
1715580982.1061463,9158,659.256591796875
1715580988.010192,9324,670.0317993164062
1715580992.8992863,9432,663.933837890625
1715580998.2048473,9565,656.5860595703125
1715581002.8579292,9659,664.3187255859375
1715581010.7229521,9931,699.6242065429688
1715581018.4336197,10194,714.1401977539062
1715581025.9357486,10443,737.0835571289062
1715581032.8079295,10657,756.3921508789062
1715581038.5080714,10810,775.0039672851562
1715581045.4244378,11029,793.89697265625
1715581052.247772,11240,816.259765625
1715581059.8327017,11493,834.412353515625
1715581067.6424599,11761,860.5667114257812
1715581075.7337604,12040,886.2576904296875
1715581081.915446,12220,903.2196044921875
1715581090.9777162,12549,943.7346801757812
1715581098.4086738,12795,952.791748046875
1715581105.2945046,13006,975.9884643554688
1715581113.9272137,13308,1005.5567626953125
1715581120.6608877,13506,1020.732666015625
1715581128.521184,13764,1064.79931640625
1715581136.278369,14013,1102.36767578125
1715581145.4162996,14341,1135.2777099609375
1715581153.2561085,14593,1154.8238525390625
1715581160.9210923,14846,1159.3189697265625
1715581168.8256419,15109,1178.15869140625
1715581175.7031746,15308,1194.810791015625
1715581184.709071,15624,1235.2745361328125
1715581191.9790242,15856,1262.9188232421875
1715581197.0876765,15970,1228.0008544921875
1715581202.2077188,16083,1197.8111572265625
1715581206.9763772,16178,1166.0050048828125
1715581213.1592855,16338,1154.51611328125
1715581219.512797,16519,1163.5341796875
1715581227.591962,16790,1175.1915283203125
1715581236.7267768,17112,1200.0035400390625
1715581242.1514957,17244,1176.0784912109375
1715581250.7664354,17533,1182.112060546875
1715581258.4915607,17782,1177.9949951171875
1715581266.4524574,18049,1196.9932861328125
1715581273.6069899,18274,1178.947021484375
1715581281.7527964,18560,1189.6048583984375
1715581289.4696867,18815,1200.2557373046875
1715581297.0104492,19050,1186.0108642578125
1715581302.2378337,19174,1172.4508056640625
1715581309.0094898,19378,1161.607666015625
1715581316.8216424,19636,1163.0162353515625
1715581323.8794477,19853,1142.0909423828125
1715581331.5270503,20096,1140.619384765625
1715581338.2110484,20297,1133.1702880859375
1715581346.0505424,20559,1134.8056640625
1715581353.6733084,20808,1147.982666015625
1715581360.3217118,21002,1124.70068359375
1715581367.4389749,21227,1124.2060546875
1715581375.517381,21505,1160.3348388671875
1715581384.15857,21809,1200.4376220703125
1715581391.746168,22057,1235.2330322265625
1715581400.6377406,22378,1268.5826416015625
1715581408.0248337,22619,1280.32470703125
1715581416.0848372,22904,1286.9100341796875
1715581424.1117904,23176,1277.2730712890625
1715581430.554471,23365,1288.72412109375
1715581438.3137076,23626,1284.5462646484375
1715581445.8630035,23881,1287.8946533203125
1715581453.387869,24133,1287.0797119140625
1715581461.4032204,24409,1296.10498046875
1715581469.7704911,24711,1300.10595703125
1715581476.6903324,24924,1292.867431640625
1715581485.7652128,25244,1313.641845703125
1715581493.4032233,25496,1341.921142578125
1715581502.1959665,25800,1363.6773681640625
