Wall time,Step,Value
1713272035.5311193,3000,1634.5767822265625
1713272130.6017826,6000,1626.586181640625
1713272224.5367134,9000,1648.5123291015625
1713272319.10556,12000,1677.1939697265625
1713272415.0958743,15000,1698.4619140625
1713272508.2227416,18000,1712.59033203125
1713272602.3012094,21000,1702.5479736328125
1713272697.2010436,24000,1703.3231201171875
1713272793.0918279,27000,1714.0794677734375
1713272892.2395375,30000,1752.4788818359375
1713272989.90529,33000,1734.9388427734375
1713273086.7097855,36000,1719.5057373046875
1713273181.6721587,39000,1744.4742431640625
1713273279.6027648,42000,1779.9949951171875
1713273376.1878438,45000,1786.5789794921875
1713273471.0304563,48000,1790.31201171875
1713273568.5589495,51000,1791.192138671875
1713273665.2484403,54000,1778.4622802734375
1713273762.6620612,57000,1773.4215087890625
1713273861.4407542,60000,1777.843017578125
1713273963.8739989,63000,1779.85595703125
1713274065.243643,66000,1774.345703125
1713274163.537912,69000,1778.8154296875
1713274261.462309,72000,1778.7689208984375
1713274359.3026967,75000,1774.4112548828125
1713274453.7413056,78000,1769.30322265625
1713274549.563243,81000,1782.14697265625
1713274646.7078614,84000,1791.1650390625
1713274744.0976925,87000,1795.5999755859375
1713274837.614457,90000,1786.623046875
1713274931.2138412,93000,1778.60693359375
1713275027.9571662,96000,1777.097900390625
1713275123.3345823,99000,1785.5330810546875
1713275217.160624,102000,1792.46240234375
