mean_reward,std_reward,crash_count,mean_sim_time,Model_types,Hdv_intervals,Lane_counts
1670.675901,0.05,0,190,SmartPL,4,2
1543.685626,0,0,202,CoOP,4,2
1439.918325,0,0,203,Plexe,4,2
1794.176912,0.05,0,175,SmartPL,4,3
1667.230689,62.43049979,0,190,CoOP,4,3
1451.588164,2.34751691,0,202,Plexe,4,3
1911.885365,0,0,159,SmartPL,4,4
1665.301298,103.9680151,0,188.5,CoOP,4,4
1463.397228,0,0,201,Plexe,4,4
