Wall time,Step,Value
1715148281.0618055,6000,0.0028171641752123833
1715148403.8510773,9000,0.0008815547917038202
1715148528.5127842,12000,0.0010126938577741385
1715148653.9168944,15000,0.0006869364297017455
1715148776.8930032,18000,0.0017603758024051785
1715148900.4282238,21000,0.001884032622911036
1715149023.6431665,24000,0.003177130362018943
1715149149.5102155,27000,0.00210290658287704
1715149276.0034673,30000,0.003986433148384094
1715149405.6688128,33000,0.004597845952957869
1715149534.8323772,36000,0.003770139068365097
1715149664.863911,39000,0.0030660524498671293
1715149797.6010516,42000,0.0017555465456098318
1715149928.888874,45000,0.0016701881540939212
1715150060.2298272,48000,0.000537242682185024
1715150190.11362,51000,0.0006666250410489738
1715150320.9758594,54000,0.0010300478897988796
1715150454.9332533,57000,0.0009975673165172338
1715150588.2817733,60000,0.0007863524951972067
1715150715.5902052,63000,0.0002799025969579816
1715150839.9611082,66000,0.00023911659081932157
1715150961.5967789,69000,0.00024617547751404345
1715151092.7808967,72000,0.0002123526210198179
1715151225.5760925,75000,0.0005325368838384748
1715151358.308796,78000,0.00018377258675172925
1715151489.1295588,81000,0.00017483053670730442
1715151619.9084547,84000,0.0005628263461403549
1715151744.850432,87000,0.000191349841770716
1715151866.3279395,90000,0.00016183799016289413
1715151990.0942361,93000,0.0002073103387374431
1715152109.3259146,96000,0.0003095873398706317
1715152240.9114685,99000,0.0004013639991171658
1715152372.1369605,102000,0.00014269407256506383
1715152456.9038577,102000,0.0001939975772984326
